Date,AirT_0,AirT_1,AirT_2,AirT_3,average_AirT
2016-11-30,21.221,20.880999999999997,22.048000000000002,21.860333333333333,21.502583333333334
2016-12-31,21.406774193548387,21.004516129032258,21.985806451612902,21.74774193548387,21.536209677419354
2017-01-31,18.92967741935484,18.51483870967742,19.399032258064516,19.205161290322582,19.012177419354842
2017-02-28,20.690357142857145,20.383214285714285,21.247142857142855,20.982857142857142,20.825892857142858
2017-03-31,20.693870967741937,20.386774193548387,21.17225806451613,21.015483870967742,20.81709677419355
2017-04-30,23.586333333333336,23.266666666666666,23.773666666666667,23.756333333333334,23.595750000000002
2017-05-31,25.851935483870967,25.26451612903226,25.989032258064515,25.995483870967742,25.775241935483873
2017-06-30,26.997333333333334,26.55,26.922,26.90666666666667,26.844
2017-07-31,28.49225806451613,27.885483870967743,28.396451612903224,28.448064516129033,28.30556451612903
2017-08-31,28.346774193548388,27.84451612903226,28.344838709677422,28.381290322580647,28.22935483870968
2017-09-30,27.610666666666667,27.231,27.862666666666666,27.789666666666665,27.6235
2017-10-31,25.030967741935484,24.86741935483871,25.406774193548387,25.279999999999998,25.146290322580644
2017-11-30,22.133,22.097666666666665,22.717666666666666,22.37933333333333,22.331916666666665
2017-12-31,19.551612903225806,19.271612903225805,19.970000000000002,19.76451612903226,19.63943548387097
2018-01-31,15.388387096774194,14.708387096774192,15.610000000000001,15.22,15.231693548387097
2018-02-28,22.334285714285716,22.13214285714286,22.33178571428571,22.154642857142857,22.238214285714285
2018-03-31,19.351935483870967,19.001612903225805,19.74258064516129,19.55258064516129,19.41217741935484
2018-04-30,23.371333333333332,23.134,23.682333333333336,23.56833333333333,23.439
2018-05-31,24.592903225806452,24.26774193548387,24.74741935483871,24.65096774193548,24.56475806451613
2018-06-30,27.320333333333334,26.783,27.386333333333333,27.353666666666665,27.210833333333333
2018-07-31,28.266129032258064,27.580000000000002,28.281612903225806,28.288064516129033,28.103951612903224
2018-08-31,28.233548387096775,27.853548387096776,28.259354838709676,28.27258064516129,28.15475806451613
2018-09-30,28.038666666666664,27.823666666666668,28.180999999999997,28.151333333333334,28.048666666666666
2018-10-31,26.280967741935484,26.278709677419354,26.674516129032256,26.549354838709675,26.445887096774193
2018-11-30,22.448333333333334,21.879666666666665,22.969,22.721999999999998,22.50475
2018-12-31,19.06483870967742,18.22290322580645,19.38193548387097,18.876451612903224,18.886532258064516
2019-01-31,17.29741935483871,16.759999999999998,17.801612903225806,17.48193548387097,17.33524193548387
2019-02-28,21.654642857142857,21.450357142857143,21.701785714285712,21.461785714285714,21.56714285714286
2019-03-31,20.843225806451613,20.674838709677417,21.47258064516129,21.184838709677418,21.043870967741935
2019-04-30,24.034,23.62066666666667,24.313666666666666,24.117,24.021333333333335
